X,SampleID,Year,Sampling.Order,Season_Tucker2021,Month,chla.ug.per.L,Phosphate,Silicate,NitrateNitrite,Ammonia,DIN,DIN_DIP,Nitrate_Silicate,DIN_Silicate,Site,Time,SW.Temperature.at.site,Salinity,Depth,pH,Date1,Day.of.year,X19But,X19Hex,Allo,beta.Car,alph.Car,Chla,Chlb,Chlc1.2,Chlc.3,Cphlid,Diadino,Diato,Fuco,Lut,Neo,Peri,Prasino,Viola,Zea,Dva,Mva,Tchla,X19But.Rel,X19Hex.Rel,Allo.Rel,beta.Car.Rel,alph.Car.Rel,Chla.Rel,Chlb.Rel,Chlc1.2.Rel,Chlc.3.Rel,Cphlid.Rel,Diadino.Rel,Diato.Rel,Fuco.Rel,Lut.Rel,Neo.Rel,Peri.Rel,Prasino.Rel,Viola.Rel,Zea.Rel,Dva.Rel,Mva.Rel,Project,decimal_dat,Month_abb,PRO.mL,SYN.mL,PEUK.mL,HBACT.mL,RunFCM,Spatial,latitude,longitude,lln_micro,llp_micro,Log_Chla,Log_HBACT.mL,Log_SYN.mL,Log_PEUK.mL,Log_PRO.mL,Log_Phosphate,Log_Silicate,Log_NitrateNitrite,Log_Ammonia,Log_Lut.Rel,Log_Peri.Rel,Log_Dva.Rel,Log_plus_PRO.mL,Log_plus_Lut.Rel,Metagenome,Metagenome_ID
NTFe0393,NTFe0393,2019,16,Winter,February,0.3,0.08,1.52,0.07,NA,NA,NA,0.05,NA,NTO1,10:37:00,23.36,34.97,2.055,7.96,2/25/19,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2019.150685,Feb,118164,6093,3755,562130,Run_Aug2022,Offshore,21.526,-157.7979,NA,NA,-1.203972804,13.23948842,8.71489585,8.230843564,11.67982877,-2.525728644,0.418710335,-2.659260037,NA,NA,NA,NA,11.67983723,NA,Yes,KFe393NT
NTMa0425,NTMa0425,2019,17,Winter,March,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NTO1,9:10:00,23.69,35.44,1.926,7.91,3/21/19,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2019.216438,Mar,227058,24187,6618,837195,Run_Jan2022,Offshore,21.526,-157.7979,NA,NA,-0.356674944,13.6378123,10.09357058,8.797548488,12.33296077,NA,NA,NA,NA,NA,NA,NA,12.33296517,NA,NA,NA
NTAp0457,NTAp0457,2019,18,Spring,April,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NTO1,11:49:00,24.51,36.97,1.93,7.88,4/22/19,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2019.30411,Apr,56357,24673,12304,760800,Run_Aug2022,Transition,21.526,-157.7979,NA,NA,0.955511445,13.54212579,10.11346481,9.417679692,10.93946174,NA,NA,NA,NA,NA,NA,NA,10.93947948,NA,NA,NA
NTMy0484,NTMy0484,2019,19,Spring,May,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NTO1,8:56:00,25.77,36.13,1.8,7.83,5/21/19,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2019.383562,May,72613,136587,9507,1272285,Run_Aug2022,Nearshore,21.526,-157.7979,NA,NA,-0.223143551,14.05632505,11.82471705,9.159783648,11.19289925,NA,NA,NA,NA,NA,NA,NA,11.19291302,NA,NA,NA
NTJn0504,NTJn0504,2019,20,Spring,June,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NTO1,9:23:00,25.65,36.8,1.942,7.76,6/14/19,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2019.449315,Jun,140421,45866,3099,718702,Run_Aug2022,Offshore,21.526,-157.7979,NA,NA,-1.203972804,13.48520209,10.73347938,8.038834758,11.85240033,NA,NA,NA,NA,NA,NA,NA,11.85240745,NA,NA,NA
NTAu0524,NTAu0524,2019,21,Summer,August,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NTO1,10:15:00,27.82,33.29,2.186,8.16,8/13/19,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2019.613699,Aug,18370,83473,9966,733159,Run2,Transition,21.526,-157.7979,NA,NA,-0.223143551,13.50511787,11.33227851,9.206934579,9.818474178,NA,NA,NA,NA,NA,NA,NA,9.818528613,NA,NA,NA
NTAu0544,NTAu0544,2019,22,Summer,August,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NTO1,9:55:00,27.88,33.05,2.11,8.16,8/29/19,241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2019.657534,Aug,25526,109879,10295,1063728,Run2,Transition,21.526,-157.7979,NA,NA,-0.693147181,13.87729028,11.60713504,9.239413619,10.14745282,NA,NA,NA,NA,NA,NA,NA,10.14749199,NA,NA,NA
NTOc0564,NTOc0564,2019,23,Fall,October,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NTO1,12:59:00,27.7,33.63,2.064,8.13,10/7/19,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2019.764384,Oct,175310,10400,1405,720790,Run2,Offshore,21.526,-157.7979,NA,NA,-1.609437912,13.48810311,9.249561085,7.247792582,12.07431111,NA,NA,NA,NA,NA,NA,NA,12.07431682,NA,NA,NA
NTDe0584,NTDe0584,2019,24,Fall,December,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NTO1,9:47:00,26.71,33.68,1.963,8.03,12/9/19,343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2019.936986,Dec,252453,3086,1221,569786,Run2,Offshore,21.526,-157.7979,NA,NA,-2.302585093,13.25301613,8.034631033,7.107425474,12.43898037,NA,NA,NA,NA,NA,NA,NA,12.43898433,NA,NA,NA
NTJa0604,NTJa0604,2020,25,Winter,January,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NTO1,10:36:00,24.91,33.45,1.919,7.83,1/24/20,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2020.062842,Jan,275668,3939,1720,600315,Run2,Offshore,21.526,-157.7979,NA,NA,-2.302585093,13.3052098,8.278682163,7.45007957,12.52695252,NA,NA,NA,NA,NA,NA,NA,12.52695615,NA,NA,NA
NTMa0624,NTMa0624,2020,26,Winter,March,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NTO1,10:39:00,24.08,33.17,2.037,7.8,3/20/20,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2020.215847,Mar,162205,10373,7353,703891,Run2,Offshore,21.526,-157.7979,NA,NA,-0.693147181,13.46437879,9.246961555,8.902863672,11.99661625,NA,NA,NA,NA,NA,NA,NA,11.99662241,NA,NA,NA
NTMy0644,NTMy0644,2020,27,Spring,May,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NTO1,10:44:00,25.97,33.14,2.041,7.63,5/14/20,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2020.36612,May,60980,88804,9441,1000122,Run2,Transition,21.526,-157.7979,NA,NA,-0.693147181,13.81563255,11.39418697,9.152817186,11.01830122,NA,NA,NA,NA,NA,NA,NA,11.01831762,NA,NA,NA
NTJy0664,NTJy0664,2020,28,Summer,July,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NTO1,10:47:00,26.74,33.26,2.25,7.78,7/21/20,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2020.551913,Jul,162717,66140,2863,777935,Run2,Offshore,21.526,-157.7979,NA,NA,-1.609437912,13.56439825,11.09952899,7.959625305,11.99976777,NA,NA,NA,NA,NA,NA,NA,11.99977392,NA,NA,NA
NTAu0684,NTAu0684,2020,29,Summer,August,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NTO1,9:52:00,27.06,33.58,1.951,7.97,8/28/20,241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2020.655738,Aug,132254,81713,3952,926786,Run2,Offshore,21.526,-157.7979,NA,NA,-1.203972804,13.73947797,11.31096839,8.281977059,11.7924796,NA,NA,NA,NA,NA,NA,NA,11.79248716,NA,NA,NA
NTSe0704,NTSe0704,2020,30,Summer,September,0.3,0.11,1.52,0.06,NA,NA,NA,0.04,NA,NTO1,10:00:00,27.1,35.38,1.95,7.91,9/22/20,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2020.724044,Sep,53587,51906,5226,1141567,Run2,Transition,21.526,-157.7979,NA,NA,-1.203972804,13.94791244,10.85718967,8.561401446,10.88906178,-2.207274913,0.418710335,-2.813410717,NA,NA,NA,NA,10.88908044,NA,NA,NA
NTNo0724,NTNo0724,2020,31,Fall,November,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NTO1,10:39,26.81,35.45,1.905,8.06,11/16/20,321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2020.874317,Nov,153880,8745,3243,578137,Run2,Offshore,21.526,-157.7979,NA,NA,-1.609437912,13.26756614,9.076237387,8.084254106,11.94392836,NA,NA,NA,NA,NA,NA,NA,11.94393486,NA,NA,NA
NTDe0744,NTDe0744,2020,32,Fall,December,0.2,0.1,1.15,0.06,NA,NA,NA,0.05,NA,NTO1,9:56,25.61,35.18,1.992,7.82,12/23/20,358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2020.97541,Dec,286304,21837,4294,673939,Run2,Offshore,21.526,-157.7979,NA,NA,-1.609437912,13.42089488,9.991361058,8.364973978,12.56480946,-2.302585093,0.139761942,-2.813410717,NA,NA,NA,NA,12.56481296,NA,NA,NA
NTFe0764,NTFe0764,2021,33,Winter,February,0.2,0.11,1.21,0.06,NA,NA,NA,0.05,NA,NTO1,10:00,24.5,35.05,2.09,7.93,2/12/21,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2021.115068,Feb,242789,8496,3178,621324,Run2,Offshore,21.526,-157.7979,NA,NA,-1.609437912,13.33960796,9.047350743,8.064007347,12.39994803,-2.207274913,0.19062036,-2.813410717,NA,NA,NA,NA,12.39995215,NA,NA,NA
NTAp0784,NTAp0784,2021,34,Spring,April,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NTO1,10:26,24.14,34.97,2.219,7.91,4/16/21,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2021.287671,Apr,158620,20182,4399,616321,Run2,Offshore,21.526,-157.7979,NA,NA,-1.609437912,13.33152321,9.912546397,8.389132521,11.97426668,NA,NA,NA,NA,NA,NA,NA,11.97427299,NA,NA,NA
NTMy0814,NTMy0814,2021,35,Spring,May,0.5,0.1,1.62,0.14,NA,NA,NA,0.09,NA,NTO1,10:14,25.03,35.04,2.016,7.85,5/24/21,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2021.391781,May,44487,61479,10925,887565,Run2,Transition,21.526,-157.7979,NA,NA,-0.693147181,13.69623704,11.02645093,9.29880902,10.70295229,-2.302585093,0.482426149,-1.966112856,NA,NA,NA,NA,10.70297477,NA,NA,NA
NTJu0834,NTJu0834,2021,36,Summer,June,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NTO1,10:14,25.67,34.83,1.999,8,6/21/21,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2021.468493,Jun,180930,20904,2062,707462,Run2,Offshore,21.526,-157.7979,NA,NA,-2.302585093,13.4694392,9.947695807,7.631431665,12.1058655,NA,NA,NA,NA,NA,NA,NA,12.10587102,NA,NA,NA
SBAu0038,SBAu0038,2017,1,Summer,August,1.3,0.13,7.65,0.13,NA,NA,NA,0.02,NA,SB,9:13:00,27.79,35.49,1.89,7.97,8/23/17,235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2017.641096,Aug,0,419792,24371,2461202,Run_Aug2022,Nearshore,21.43635,-157.7773667,NA,NA,0.262364264,14.71616041,12.94751463,10.10114918,#NAME?,-2.040220829,2.034705648,-2.040220829,NA,NA,NA,NA,0,NA,NA,NA
SB58_R2,SB58_R2,2017,2,Summer,September,2.2,0.14,4.5,0.07,NA,NA,NA,0.02,NA,SB,9:01:00,27.4,35.07,1.608,7.96,9/20/17,263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2017.717808,Sep,1484,232271,11293,2056772,Run_Aug2022,Nearshore,21.43635,-157.7773667,NA,NA,0.78845736,14.53664832,12.35566007,9.331938344,7.302496424,-1.966112856,1.504077397,-2.659260037,NA,NA,NA,NA,7.303170051,NA,Yes,KSe058SB
SBNo0078,SBNo0078,2017,3,Fall,November,0.9,0.09,4.28,0.11,NA,NA,NA,0.03,NA,SB,11:34:00,26.51,33.85,2.12,8.03,11/1/17,305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2017.832877,Nov,0,97930,11555,1037125,Run_Aug2022,Nearshore,21.43635,-157.7773667,NA,NA,-0.105360516,13.85196302,11.49200822,9.354873523,#NAME?,-2.407945609,1.45395301,-2.207274913,NA,NA,NA,NA,0,NA,NA,NA
SBDe0098,SBDe0098,2017,4,Fall,December,1.8,0.06,10.96,0.54,NA,NA,NA,0.05,NA,SB,15:05:00,24.1,35.29,2.04,8.18,12/8/17,342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2017.934247,Dec,11424,144308,16177,1626620,Run_Aug2022,Nearshore,21.43635,-157.7773667,NA,NA,0.587786665,14.3020148,11.87970518,9.691345759,9.343471685,-2.813410717,2.394252282,-0.616186139,NA,NA,NA,NA,9.343559216,NA,NA,NA
SBJa0120,SBJa0120,2018,5,Winter,January,2,0.06,3.38,0.02,NA,NA,NA,0.01,NA,SB,10:33:00,23.98,33.81,1.934,8.13,1/29/18,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2018.076712,Jan,8128,210592,14483,1699102,Run_Aug2022,Nearshore,21.43635,-157.7773667,NA,NA,0.693147181,14.34561043,12.25767789,9.580730827,9.00307017,-2.813410717,1.217875709,-3.912023005,NA,NA,NA,NA,9.003193194,NA,NA,NA
SBFe0140,SBFe0140,2018,6,Winter,February,2.4,0.07,7.57,0.05,NA,NA,NA,0.01,NA,SB,13:55:00,23.86,34.43,2.07,8.09,2/21/18,52,126,112.5,59.8,171.7,7,2759,296,338.2,0,249.2,242.8,53.2,748.1,28.2,20.9,89.3,109.8,27.7,281.9,227.95,2473.31,2701.26,0.046644899,0.041647231,0.022137817,0.06356293,0.002591383,1.02137521,0.109578493,0.125200832,0,0.092253245,0.08988398,0.019694513,0.276944833,0.010439573,0.00773713,0.033058647,0.040647698,0.010254474,0.104358707,0.084386546,0.915613454,KByT,2018.139726,Feb,9428,516514,43529,2581349,Run_Aug2022,Nearshore,21.43635,-157.7773667,NA,NA,0.875468737,14.76382269,13.15485767,10.68118266,9.151439264,-2.659260037,2.024193067,-2.995732274,NA,-4.562151598,-3.409472113,-2.472347298,9.151545325,0.010385457,NA,NA
SBMa0160,SBMa0160,2018,7,Winter,March,1.6,0.13,12.52,0.18,NA,NA,NA,0.01,NA,SB,9:45:00,24.42,33.26,2.051,8.15,3/28/18,87,34,57.8,24.5,194.1,3.3,1785.8,290,102.5,0,89.5,116.3,33.4,241.5,14.4,31.8,38.9,91.2,54.7,390.3,190.37,1547.27,1737.64,0.019566769,0.033263507,0.014099583,0.11170323,0.001899128,1.027715752,0.166893027,0.058988053,0,0.051506641,0.066929859,0.019221473,0.138981607,0.008287102,0.018300684,0.022386685,0.05248498,0.031479478,0.224614995,0.10955664,0.89044336,KByT,2018.235616,Mar,11503,364905,32525,2337719,Run_Aug2022,Nearshore,21.43635,-157.7773667,NA,NA,0.470003629,14.66468623,12.80739232,10.3897643,9.35036315,-2.040220829,2.527327366,-1.714798428,NA,-4.793054949,-3.799288917,-2.211313603,9.35045008,0.008252953,Yes,KMa160SB
SBMy0180,SBMy0180,2018,8,Spring,May,1.4,0.08,10.94,0.09,NA,NA,NA,0.01,NA,SB,12:58:00,24.03,33.13,2.16,8.06,5/1/18,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2018.328767,May,2994,174994,23465,1562226,Run_Aug2022,Nearshore,21.43635,-157.7773667,NA,NA,0.336472237,14.26162229,12.07250697,10.06326523,8.004365565,-2.525728644,2.392425797,-2.407945609,NA,NA,NA,NA,8.004699511,NA,NA,NA
SBJn0200,SBJn0200,2018,9,Spring,June,1.4,0.08,5.19,0.08,0.03,0.11,1.38,0.02,0.02,SB,12:36:00,23.75,34.91,1.977,8.05,6/1/18,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2018.413699,Jun,7629,213323,14720,1648141,Run_Aug2022,Nearshore,21.43635,-157.7773667,NA,NA,0.336472237,14.31515854,12.27056273,9.596962392,8.939712054,-2.525728644,1.646733697,-2.525728644,-3.506557897,NA,NA,NA,8.939843124,NA,NA,NA
SBJn0220,SBJn0220,2018,10,Spring,June,1.3,0.05,7.65,0.06,NA,NA,NA,0.01,NA,SB,12:20:00,27.67,33.87,1.87,8.01,6/19/18,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2018.463014,Jun,14733,463177,35007,2475252,Run_Aug2022,Nearshore,21.43635,-157.7773667,NA,NA,0.262364264,14.72185277,13.04586455,10.46330332,9.597845155,-2.995732274,2.034705648,-2.813410717,NA,NA,NA,NA,9.597913027,NA,NA,NA
SBJy0248,SBJy0248,2018,11,Summer,July,1.4,0.08,6.17,0.01,NA,NA,NA,0,NA,SB,12:59:00,27.18,34.24,2.433,7.95,7/23/18,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2018.556164,Jul,5423,418072,20327,2830046,Run_Aug2022,Nearshore,21.43635,-157.7773667,NA,NA,0.336472237,14.85580352,12.94340895,9.919705331,8.598404447,-2.525728644,1.819698838,-4.605170186,NA,NA,NA,NA,8.59858883,NA,NA,NA
SBSe0268,SBSe0268,2018,12,Summer,September,1.4,0.05,7.49,0.05,0.03,0.08,1.6,0.01,0.01,SB,14:50:00,28.23,32.84,1.96,7.92,9/11/18,254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2018.693151,Sep,5410,396223,12789,2489026,Run_Aug2022,Nearshore,21.43635,-157.7773667,NA,NA,0.336472237,14.72740203,12.88973246,9.456340705,8.596004372,-2.995732274,2.013568798,-2.995732274,-3.506557897,NA,NA,NA,8.596189198,NA,NA,NA
SBOc0294,SBOc0294,2018,13,Fall,October,2,0.07,10,0.07,NA,NA,NA,0.01,NA,SB,13:49:00,27.67,34.31,2.47,7.93,10/11/18,284,46.3,125,57.6,184.1,11.1,2193.9,262.5,142.4,17.9,112.4,125.8,16.5,307.3,25.1,21,64,77.5,57.5,505.1,154.17,2000.7,2154.87,0.021486215,0.05800814,0.026730151,0.085434388,0.005151123,1.018112462,0.121817093,0.066082873,0.008306766,0.052160919,0.058379392,0.007657074,0.142607211,0.011648034,0.009745367,0.029700168,0.035965047,0.026683744,0.234399291,0.071544919,0.928455081,KByT,2018.775342,Oct,NA,NA,NA,NA,NA,Nearshore,21.43635,-157.7773667,NA,NA,0.693147181,NA,NA,NA,NA,-2.659260037,2.302585093,-2.659260037,NA,-4.452617869,-3.516602577,-2.637429789,NA,0.011580718,NA,NA
SBNo0326,SBNo0326,2018,14,Fall,November,1.8,0.07,5.58,0.08,NA,NA,NA,0.01,NA,SB,14:21:00,27.45,35,2.005,7.75,11/9/18,313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2018.854795,Nov,0,398337,21180,2913427,Run_Aug2022,Nearshore,21.43635,-157.7773667,NA,NA,0.587786665,14.88484061,12.89505366,9.960812619,#NAME?,-2.659260037,1.719188776,-2.525728644,NA,NA,NA,NA,0,NA,NA,NA
SBJa0358,SBJa0358,2019,15,Winter,January,1.7,0.07,9.42,0.1,0.05,0.15,2.14,0.01,0.02,SB,12:17:00,23.88,34.44,2.107,7.96,1/11/19,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2019.027397,Jan,3966,423889,24817,2269886,Run_Aug2022,Nearshore,21.43635,-157.7773667,NA,NA,0.530628251,14.63524017,12.95722691,10.11928418,8.285513309,-2.659260037,2.242835089,-2.302585093,-2.995732274,NA,NA,NA,8.285765421,NA,NA,NA
SBFe0390,SBFe0390,2019,16,Winter,February,1.6,0.06,2.71,0.04,NA,NA,NA,0.01,NA,SB,13:43:00,23.68,33.36,1.927,7.87,2/25/19,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2019.150685,Feb,10295,64485,12251,2303592,Run_Aug2022,Nearshore,21.43635,-157.7773667,NA,NA,0.470003629,14.6499802,11.07418792,9.413362845,9.239413619,-2.813410717,0.996948635,-3.218875825,NA,NA,NA,NA,9.239510749,NA,NA,NA
